	Year	Num	Non_EU_country	Sentence
437	2013	enb12584e	['Norway', 'Israel', 'Switzerland', 'United States', 'Canada']	OTHER MATTERS: The SBSTA considered a proposal by Brazil to address the development by the IPCC of a reference methodology on historical responsibilities to guide domestic consultations for the 2015 agreement under the SBSTA. The US, supported by the EU, AUSTRALIA, SWITZERLAND, CANADA, NEW ZEALAND, NORWAY and ISRAEL, opposed consideration of this issue, whereas VENEZUELA, INDIA, CUBA, CHINA, BOLIVIA and SAUDI ARABIA supported it. SBSTA Chair Muyungi said he would consult parties and report to the SBSTA plenary.
552	2013	enb12591e	['Tajikistan']	REPORT OF THE COMPLIANCE COMMITTEE (CMP): The morning informal consultations were co-facilitated by Ilhomjon Rajabov (Tajikistan) and Ida Kärnström (Sweden). Parties considered draft decision text revised by the Co-Chairs in accordance with proposals by parties. After a brief discussion, parties agreed to delete text on voluntary contributions to the Trust Fund for Supplementary Activities in support of the work of the Committee for 2014-2015. Following minor textual revisions, agreement was reached on a draft decision to be forwarded to the CMP.
255	2013	enb12585e	['Switzerland']	In the panel discussion, SWITZERLAND and INDIA shared their experiences on the impact of climate change on agriculture. JAPAN and COLOMBIA discussed practices and approaches to deal with adaptation in agriculture. The EU, and Malawi, for the AFRICAN GROUP, highlighted scientific knowledge to enhance adaptation while promoting agricultural productivity.
756	2013	enb12592e	['Russia', 'United States']	On possible elements, the EU, supported by MEXICO and INDIA, questioned reference to avoiding package deals, explaining that discussions should focus on the process for achieving outcomes. AUSTRALIA said package deals relate to transparency and inclusiveness. MEXICO requested adding a reference to “work ownership” and, with AUSTRALIA, the RUSSIAN FEDERATION, the EU, SAUDI ARABIA, the US and others, emphasized the distinction between parties’ roles and responsibilities, and those of the President, presiding officers and the Secretariat.
752	2013	enb12592e	['United States']	Fiji, for the G-77/CHINA, called for: scaled up finance; balance between adaptation and mitigation finance; and the immediate capitalization of the GCF. EGYPT stressed the need to define predictability and additionality of climate finance. CHINA emphasized the importance of agreeing on a roadmap for achieving the US$100 billion target. The EU drew attention to fast-start finance efforts, and stressed climate mainstreaming and enabling environments. Colombia, for AILAC, called for reaching a “higher and more ambitious ground” in Warsaw consisting of: a clear political commitment on scaling up finance, including public finance for adaptation; a credible pathway with mid-term targets and clarity on different sources; and a political process to evaluate progress.
753	2013	enb12592e	['Canada', 'Switzerland', 'Norway']	Numerous developed countries, including CANADA, the EU, JAPAN, NORWAY and NEW ZEALAND, highlighted mobilizing private finance, with the EU and SWITZERLAND emphasizing the need to create partnerships between developed and developing countries. NEW ZEALAND proposed launching a Warsaw platform on effective climate finance, including: helping countries set their own priorities; aligning finance with these priorities; supporting outcomes that can be measured and reported; coordinating finance in simplified ways; and ensuring that public finance does not “crowd out” private sector engagement.
691	2013	enb12589e	['Canada']	On HFCs, CANADA urged “a strong signal” to markets to develop safe alternatives. INDIA and SAUDI ARABIA underlined that HFCs “belong” under the UNFCCC. The EU emphasized shared responsibility with the Montreal Protocol. CHINA said the UNFCCC principles should apply to the phase-out of HFCs. MEXICO underscored the health co-benefits of addressing short-lived climate pollutants.
328	2013	enb12586e	['United States']	The Philippines, for the G-77/CHINA, suggested sequencing from easier to more difficult and said the Group will try to provide text soon. The EU proposed having “a clear starting and landing point,” and the US stated it looks forward to the high-level ministerial dialogue on finance. Many parties agreed that the sub-item on arrangements between the GEF and the COP is the least contentious one, while LTF is the most difficult one. Many developing countries, including Colombia, for AILAC, and SAUDI ARABIA, stressed LTF as a priority. Discussions on the sub-items, based on their alphabetical order on the COP agenda, will continue in informal consultations on Thursday.
325	2013	enb12586e	['Russia']	PROPOSAL FROM THE RUSSIAN FEDERATION TO AMEND CONVENTION ARTICLE 4.2(f): Informal consultations will be facilitated by Iwona Rummel-Bulska (Poland).
256	2013	enb12585e	['Norway']	LOSS AND DAMAGE: The contact group on loss and damage met in the afternoon. Drawing attention to submissions by the G-77/China, the EU and Norway, Co-Chair Robert Van Lierop (St. Kitts and Nevis) invited parties to exchange views on the mandate from Doha and structuring work in Warsaw.
326	2013	enb12586e	['Tajikistan']	REPORT OF THE COMPLIANCE COMMITTEE: Compliance Committee Co-Chair Khalid Abuleif (Saudi Arabia) presented the Committee’s annual report (FCCC/KP/CMP/2013/3). Ilhomjon Rajabov (Tajikistan) and Ida Kärnström (Sweden) will consult informally.
327	2013	enb12586e	['Norway']	The EU stressed its intention to ratify the Doha Amendment as soon as possible and noted that over 110 other parties will also need to ratify. NORWAY informed that its parliament will soon consider a ratification proposal. Expressing disappointment with the status of ratification, CHINA announced its intention to ratify the Doha Amendment by the end of 2014.
751	2013	enb12592e	['United States']	Minister Peter Altmeier (Germany) urged delegates to deliver on the US$100 billion commitment, drawing attention to the need to re-direct private investment.
271	2013	enb12593e	['Switzerland', 'United States']	SWITZERLAND, the US and the EU stressed the need to eliminate fossil fuel subsidies and phase out HFCs. INDIA emphasized the need to address the issue of IPRs and underlined that HFCs should be addressed under the Convention, not under the Montreal Protocol.
690	2013	enb12589e	['Canada', 'Switzerland', 'United States']	AOSIS, supported by SWITZERLAND and MEXICO, proposed a work programme on areas of high mitigation potential with an initial focus on energy efficiency and renewable energy. The EU suggested mandating the UNFCCC Secretariat to identify technology research for increased mitigation ambition. MEXICO proposed a SBSTA work programme on the promotion of technologies with a high-level political dialogue to increase ambition based on CBDR. The US, supported by CANADA and AUSTRALIA, called for harnessing the mitigation potential of sub-national actors. CHINA said these local efforts fall under national action.
686	2013	enb12589e	['Norway', 'Switzerland', 'United States', 'Russia', 'Canada']	AUSTRALIA, for Canada, Japan, Norway, the Russian Federation and the US, lamented the lack of discussions on agriculture; expressed concern with the way the conclusions were adopted; and hoped SBSTA 40 will build on areas of commonality. SWITZERLAND, for the EIG, regretted that no contact group was established and the confusion around the adoption of conclusions. The EU lamented that submissions from parties were not considered at SBSTA 39. Fiji, for the G-77/CHINA, the Gambia, for the LDCs, INDIA, EGYPT, BOLIVIA, the PHILIPPINES, SAUDI ARABIA, ARGENTINA and other developing countries supported the way conclusions were adopted, noting that procedures were carried out correctly, with EGYPT, BOLIVIA, ARGENTINA and NICARAGUA stressing the role of agriculture in adaptation.
688	2013	enb12589e	['Switzerland']	SWITZERLAND highlighted scientific information that includes not only historical contributions, but capacity as well as current and future emissions. The EU identified the need for domestic consultations on commitments in the 2015 agreements based on a broad range of indicators, including past, current and future emissions, and different capabilities.
689	2013	enb12589e	['Russia', 'Norway']	OTHER MATTERS: Date of the completion of the expert review process under Protocol Article 8 for the first commitment period: Brazil, for G-77/CHINA, stressed the information as relevant for the ADP negotiations. Supported by NICARAGUA, BOLIVIA, CHINA and CUBA, he expressed concern at the reluctance of Annex I parties to agree on a date. The EU, supported by the RUSSIAN FEDERATION, AUSTRALIA, NEW ZEALAND, NORWAY and JAPAN underscored that this is “a simple technical matter,” noted that the  relevant information will be publicly available by-mid 2014; and cautioned against compromising the integrity of the expert review process.
310	2014	enb12616e	['Norway']	NORWAY called for further clarity on information and reporting systems and the results achieved by climate finance. Noting that all financial actors have to work together, FRANCE called for thinking about how climate and development finance can be combined.
182	2014	enb12618e	['Switzerland']	Responding to SWITZERLAND and the EU, Bolivia, for the G-77/CHINA, clarified that they had been working to “slim down” the options contained in the Co-Chairs’ text, underlining that it was not new text. On the format of an open-ended Friends of the Chair, he said parties can identify representatives, and any interested party will be able to participate.
21	2014	enb12612e	['United States']	On the form of commitments or contributions, the EU said all parties should submit unconditional commitments, with the possibility for the most vulnerable to also submit actions conditional on support. The US, with AUSTRALIA, said each country should maintain a schedule of actions they intend to take to meet their commitments, with periodic reporting on implementation and revisions to enhance commitments.
315	2014	enb12616e	['Turkey', 'Switzerland', 'United States', 'Canada']	SINGAPORE, with BRAZIL, CHINA, EGYPT and many others, opposed by SWITZERLAND, the LDCs, CANADA, the US and others, requested deletion of “by 31 May 2015.” SWITZERLAND preferred “well before COP 21,” with TURKEY agreeing to “before” COP 21. The AFRICAN GROUP, with China, for the LMDCs, and others, opposed by the EU and others, favored “by the first quarter of 2015 and endeavor to do so as soon as possible thereafter.”
314	2014	enb12616e	['Canada', 'Switzerland', 'United States']	On a paragraph on preparation of a negotiating text by May 2015, the EU, supported by SWITZERLAND and the MARSHALL ISLANDS, and opposed by the LMDCs and CANADA, supported maintaining a reference to Article 17 of the Convention (protocols). The LDCs, proposed “noting, as appropriate, the requirements of Article 17.” The LMDCs suggested that focusing on Article 17 could “align us with a position we should not take at this stage,” and, with the US, proposed “noting any relevant timing requirements.”
313	2014	enb12616e	['United States']	On a paragraph on welcoming the further elaboration of elements for a draft negotiating text in response to previous COP decisions, the LDCs, opposed by the US, AUSTRALIA and the EU, requested referencing Decision 2/CP.19 (Warsaw International Mechanism for Loss and Damage) and, opposed by SAUDI ARABIA and INDIA, further elaboration of elements “as included in annex I” to the decision.
312	2014	enb12616e	['Canada', 'United States']	On an operative paragraph welcoming the progress by the ADP on the implementation of all elements of Decision 1/CP.17, SAUDI ARABIA, with others, supported the Co-Chairs’ text. AUSTRALIA, supported by the US, NEW ZEALAND, JAPAN and others, proposed deletion of the reference to the implementation of all elements of Decision 1/CP.17, preferring progress by the ADP “to advance its work.” The US, with AUSTRALIA, the PHILIPPINES, CANADA, the EU and others, opposed by the LDCs, proposed progress made “pursuant to Decision 1/CP.17.”
311	2014	enb12616e	['United States']	SINGAPORE, opposed by Tuvalu, for the LDCs, suggested deleting “scaling-up,” and the EU suggested replacing it with “enhancing.” Many preferred the original formulation. The US, with the REPUBLIC OF KOREA, JAPAN and NEW ZEALAND, suggested a shortened formulation making reference only to the 2015 agreement.
316	2014	enb12616e	['Russia', 'Turkey', 'Norway']	On a paragraph on communication of the mitigation component of INDCs, NORWAY suggested: adding reference to unconditionality of efforts by all, while maintaining a reference to enhanced efforts by developing countries made possible with provision of support; and recognizing the special circumstances of LDCs and SIDS, with the latter proposal supported by the LDCs, with some amendments. SAUDI ARABIA suggested bracketing “a quantifiable mitigation component” and, with TURKEY, opposed reference to “evolving” national circumstances. The RUSSIAN FEDERATION requested clarification of the meaning of “actions” and “commitments.” The EU insisted on “commitments” only.
642	2014	enb12610e	['Russia']	The EU supported TUVALU and Costa Rica, for AILAC, on recognizing the draft negotiating text more formally. The Russian Federation, Tuvalu, Belize, Chile and Japan made proposals relating to the first six operational paragraphs of the Co-Chairs’ draft decision text.
760	2014	enb12617e	['United States']	NEW ZEALAND, the US, AUSTRALIA and the EU proposed deleting paragraphs on a “Forum on Accelerated Implementation of Enhanced pre-2020 Climate Action.”
747	2014	enb12613e	['United States']	The EU proposed establishing an international process for the consideration of INDCs from the first quarter of 2015, which would be related to mitigation INDCs only. The US emphasized a consultative period and upfront information as important for promoting ambition and clarity.
746	2014	enb12613e	['Canada', 'United States']	On institutional arrangements, SOUTH AFRICA, CHINA, INDIA, IRAN, TANZANIA, Tuvalu, for the LDCs, and others, opposed by CANADA, JAPAN, the EU, the US and others, supported the establishment of an international capacity-building mechanism. INDIA noted that mobilization of private capital cannot be one of its essential elements.
758	2014	enb12617e	['Turkey']	In the absence of these amendments, BOLIVIA, opposed by the EU and the PHILIPPINES, urged deletion of paragraphs 15-23. The EU noted that INDCs are nationally determined and called for a rules-based approach that is multilaterally determined. Noting the focus on mitigation, TURKEY, supported by BRAZIL, asked for all components, including adaptation and MOI to be included under INDCs.
757	2014	enb12617e	['Switzerland', 'United States']	Emphasizing the need to address a variety of actions by all parties in the 2015 agreement, the EU, SWITZERLAND and the US, opposed language applying only to developed countries.
749	2014	enb12613e	['Ukraine']	SBSTA: Articles 5, 7 and 8 of the Kyoto Protocol: During the morning contact group, chaired by Anke Herold (Germany), UKRAINE preferred one decision with five annexes. Co-Chair Herold clarified that the current format of two decisions was agreed at SBSTA 40. The EU called for recognizing that the deadline for the reporting of Assigned Amount Units may be delayed if the Common Reporting Format 3 Reporter software is not available in a timely manner or properly functioning.
287	2014	enb12614e	['United States']	Responding to a question by AUSTRALIA on drivers of the increase in Italy’s photovoltaic power generation capacity to 18 gigawatts, ITALY mentioned the use of quota and feed-in tariff systems, saying the latter is being adjusted to ensure excessive incentives are not given to mature technologies. Reacting to a question by the US on the challenges and opportunities of having the world’s highest per capita car ownership, he listed key sectoral policy approaches: infrastructure and vehicle fleet modernization; acceleration of modal shifts; and promotion of low-carbon fuels.
641	2014	enb12610e	['Russia']	On recommending text of a protocol, another legal instrument or agreed outcome with legal force under the Convention, the RUSSIAN FEDERATION, with the EU and TUVALU, proposed including reference to Convention Article 17 (protocols) and applied rules of procedure, so that the six-month rule for introducing text can be adhered to.
183	2014	enb12618e	['United States']	The US supported working in a Friends of the Chair setting. The EU noted that divergences among parties on political issues require political guidance.
643	2014	enb12610e	['Canada', 'Switzerland', 'United States', 'Norway']	Adaptation: In the afternoon session on adaptation, ADP Co-Chair Kumarsingh invited parties’ views on the updated non-paper on elements for a draft negotiating text (ADP.2014.11.NonPaper). The US, MEXICO, the REPUBLIC OF KOREA, NORWAY, CANADA, SWITZERLAND, the EU, ZAMBIA, JAPAN and others provided comments on, inter alia: long-term and global aspects of adaptation; commitments and contributions; monitoring and evaluation; sharing information, knowledge and lessons learned; and institutional arrangements.
19	2014	enb12612e	['United States']	The US suggested addressing deliverables and, with the EU, highlighted the GCF’s initial capitalization of US$9.7 billion prior to Lima.
608	2014	enb12615e	['United States']	SWEDEN described policies driving the decline in her country’s GHG emissions since 1990, including: a general CO2 tax introduced in 1991, currently levied at approximately US$150 per tonne of CO2; bans on landfill disposal of combustible and organic materials; electricity certificates to promote renewable energy; and tax rebates for low-emission vehicles.
284	2014	enb12614e	['United States']	Many parties welcomed high-level engagement on the ADP. AOSIS, with CHINA, Bangladesh, for the LDCs, and AILAC, called for annual high-level engagement. BRAZIL said ministerials should be held sparingly, when concrete policies can be proposed to them, and, with AOSIS and the EU, agreed to work on improving TEMs’ output. The US called for annual ministerials on pre-2020 ambition in conjunction with the COP. BRAZIL, BOLIVIA, PAKISTAN and INDIA opposed contributions from sub-national authorities to high-level events.
281	2014	enb12614e	['Norway', 'Switzerland']	A contact group was supported by Bolivia, for the G-77/CHINA, and opposed by AUSTRALIA, SWITZERLAND, the EU and NORWAY. Informal consultations will continue.
748	2014	enb12613e	['Canada', 'Switzerland', 'United States', 'Norway']	2013-2015 Review: In the morning contact group, chaired by Leon Charles (Grenada), SAUDI ARABIA, opposed by Switzerland, for the EIG, preferred removing reference to the ADP using the information from the 2013-2015 Review. The US, supported by BRAZIL, CANADA and JAPAN, proposed compromise text replacing “the ADP” with “the broader UNFCCC.” The EU, supported by NORWAY, TRINIDAD AND TOBAGO, and ANTINGUA AND BARBUDA, and opposed by SAUDI ARABIA, suggested adding to the US proposal “including in the ADP.” CHINA and SAUDI ARABIA preferred to “take note of” rather than “use” information. Informal consultations will continue.
25	2014	enb12612e	['United States']	Ghana, for the AFRICAN GROUP, Argentina, for the G-77/CHINA, and Saudi Arabia, for the ARAB GROUP and the LMDCs, supported starting work on the draft decision. The US suggested considering the technical paper first. AUSTRALIA said moving to textual discussions was preemptive. The EU expressed concern that the Co-Chairs’ text contained no alternatives.
24	2014	enb12612e	['Canada', 'Switzerland', 'United States']	On institutional arrangements, the ARAB GROUP, with CHINA, called for deletion of reference to sub-national, national and regional emissions trading schemes. AUSTRALIA, the EU, NEW ZEALAND, SWITZERLAND, the US, CANADA, JAPAN and others expressed reservations about the sub-section on institutional arrangements. PANAMA stressed the importance of referring to the accounting and conformity functions of cooperative arrangements.
644	2014	enb12610e	['Canada', 'United States', 'Norway']	The US, NORWAY, CANADA and the EU supported broadening the scope of national adaptation planning processes.
283	2014	enb12614e	['Switzerland', 'United States']	The EU, supported by the US and SWITZERLAND, stressed that the focus of workstream 2 should remain on mitigation. Many developing countries emphasized the need to also address adaptation and MOI. CHINA, with JORDAN, suggested focus on how to increase international support to enhance action. AUSTRALIA called for recognizing support to developing countries from various sources.
645	2014	enb12610e	['Norway', 'United States', 'United Kingdom']	Methodological Guidance on REDD+: An afternoon contact group, chaired by Stephen Cornelius (UK) and Robert Bamfo (Ghana), focused on consideration of the need for further guidance on safeguards. Many, including Ghana, for the AFRICAN GROUP, GUYANA, Panama, for the CfRN, INDIA, FIJI, INDONESIA, BRAZIL and CHINA, stressed that additional guidance on safeguards is premature. The EU, with the US and NORWAY, proposed that the Co-Chairs work on specific decision language for consideration by the group.
286	2014	enb12614e	['United States']	The US, with JAPAN, favored recognizing that contributions are nationally determined and reflect national circumstances. The MARSHALL ISLANDS, with the EU and CHILE, preferred “pledges” to “contributions.”
759	2014	enb12617e	['Belarus']	On a paragraph urging all parties to the Kyoto Protocol to ratify and implement the Doha Amendment, BELARUS suggested “calling upon” parties to consider the “possibility” of ratifying the Amendment and to “clarify all existing ambiguities that might hamper its implementation.” The EU said issues around Protocol Articles 5, 7 and 8 (methodological issues under the Protocol) should first be resolved.
234	2014	enb12609e	['United States']	The EU said it expects Lima to make progress toward the adoption of a new global climate agreement in Paris, noting the group’s proposed 40% reduction in GHG emissions by 2030 relative to 1990 levels announced in October. He welcomed the IPCC AR5 SYR and the outcome of the initial capitalization of the Green Climate Fund (GCF), totaling US$9.7 billion.
235	2014	enb12609e	['United States']	Yet, while many took off their jackets following the COP President’s exhortation, one observer lamented that “the generic opening statements did not signal that delegates were ready to roll up their sleeves.” Some participants suggested that Lima’s success will hinge on the “long overdue fulfillment of promised leadership roles,” with others pointing to “positive signals” of emission reduction or limitation targets announced by the EU, the US and China, and the pledges of US$9.7 billion for the GCF. “The heat is on,” said a long-time observer, “we’ll see if these signals will restore trust and facilitate progress toward an agreement in Paris over the next two weeks.”
240	2014	enb12611e	['Russia']	COP 20 President Pulgar-Vidal proposed establishing a contact group. SAUDI ARABIA, the EU, INDIA, IRAQ and CHINA, opposed by the RUSSIAN FEDERATION, preferred informal consultations. The RUSSIAN FEDERATION introduced a draft decision (FCCC/CP/2014/CRP.1), noting the critical juncture of the negotiations in the lead-up to Paris. Interested parties will consult informally on how to move forward.
241	2014	enb12611e	['Norway']	EGYPT sought clarity on the scale of finance and supported quantified targets for finance to ensure predictability. NORWAY, the EU and JAPAN opposed an ex ante process to commit to quantified support commensurate with the ambition reflected in the adaptation and mitigation goals, with the EU signaling this as “a red line.” COLOMBIA emphasized the need to capture predictability in the new agreement.
282	2014	enb12614e	['Monaco']	The EU, with Monaco, for the EIG, indicated readiness to move forward on REDD+, markets and clarification of methodologies applicable to the Doha Amendment to the Kyoto Protocol, regretting lack of agreement on these issues.
22	2014	enb12612e	['Russia', 'United States']	On review, the EU called for a commitment cycle of 10 years and, supported by the US, for a five-year cycle of review and revision. The EU said this should be elaborated further in the text. The RUSSIAN FEDERATION cautioned that a review process in the middle of the commitment period could make ratification challenging, as legislators require a clear understanding of what they are agreeing to.
285	2014	enb12614e	['Switzerland', 'United States']	Opposed by the EU and the US, MEXICO, with BANGLADESH, supported conducting, and offered to host, regional and sub-regional TEMs, with BRAZIL willing to explore this idea. Citing financial implications, SWITZERLAND said such TEMs should be held back-to-back with other meetings.
20	2014	enb12612e	['United States']	The EU said text should reflect that all parties will eventually take quantified economy-wide emission reduction targets. The US called for an option in the text to update the Convention’s annexes to reflect parties’ changing economic and emissions trends.
23	2014	enb12612e	['Switzerland']	The EU and SWITZERLAND supported describing the purpose of MOI. JAPAN said parties who provide and receive support should work together to mobilize private finance.
273	2015	enb12661e	['United States']	On support for the NAP process through contributions to the LDCF and the Special Climate Change Fund, CHINA, supported by INDIA and MALAYSIA, proposed deleting language inviting “parties that may make voluntary financial contributions” to provide such support. The EU, with JAPAN and the US, suggested deletion of the whole paragraph if it lacks agreement. Zambia, for the LDCs, opposed.
676	2015	enb12663e	['United Kingdom']	He announced four informal ministerial consultations, referred to as indabas, that would convene under the Comité, on: support, facilitated by Emmanuel Issoze-Ngondet (Gabon) and Jochen Flasbarth (Germany); differentiation in the context of mitigation, transparency and finance, including pre-2020 finance, facilitated by Izabella Teixeira (Brazil) and Vivian Balakrishnan (Singapore); and ambition, long-term objectives and periodic review, facilitated by Pa Ousman (The Gambia) and Amber Rudd (UK).
677	2015	enb12663e	['Canada', 'Switzerland']	On Monday, 7 December, COP President Fabius announced additional indabas on: adaptation, and loss and damage, led by René Orellana (Bolivia) and Åsa Romson (Sweden); cooperative approaches and mechanisms, led by Catherine McKenna (Canada) and Raymond Tshibanda N’Tungamulongo (Democratic Republic of the Congo); and forests, led by Daniel Vicente Ortega Pacheco (Ecuador), Doris Leuthard (Switzerland) and Henri Djombo (Republic of the Congo). He also announced a working group on response measures, led by Jan Szyszko (Poland) and Khaled Mohamed Fahmy Abdelall (Egypt) and an indaba on the preamble, led by Claudia Salerno (Venezuela), and on facilitating implementation and compliance, led by Rafael Pacchiano (Mexico).
671	2015	enb12663e	['United States']	On Thursday, 3 December, in the contact group, the EU, Colombia for AILAC, the US, and others said that the INDCs imply self-differentiation. The EU stated all countries should seek economy-wide targets but there should not be shared timelines. The US added that developing countries should be eligible for support in implementing their contributions, and LDCs and others should have flexibility to submit at their discretion without expectation. Japan stated that only vulnerable countries should have “partly conditional” INDCs.
680	2015	enb12663e	['Norway']	REPORT OF THE ADAPTATION FUND BOARD: This item (FCCC/KP/CMP/2015/2) was first considered on Wednesday, 2 December. Adaptation Fund Board Chair Hans Olav Ibrekk (Norway) reported that the “fund has never been more in demand” and has delivered effectively on its mandate, but that the sustainability of the Fund is “in danger.” Parties established a contact group co-chaired by Richard Muyungi (Tanzania) and Herman Sips (the Netherlands).
670	2015	enb12663e	['Norway', 'Switzerland', 'United States']	ADP Co-Chair Daniel Reifsnyder (US) highlighted informal notes on workstream 1 (the 2015 Agreement) and workstream 2 (pre-2020 ambition) (ADP.2015.10-11.InformalNote), and a technical paper produced by the Secretariat identifying closely related concepts, duplications and areas for streamlining (ADP.2015.12.InformalNote). Outlining the mode of work, he said the open-ended contact group would review progress made by spin-off groups and allow for coherence on cross cutting issues. He said that spin-off groups would address: preamble and purpose/general (draft Article 2 and 2bis), co-facilitated by George Wamukoya (Kenya) and Diann Black-Layne (Antigua and Barbuda); mitigation (draft Article 3, 3bis and 3ter), co-facilitated by Franz Perrez (Switzerland) and Fook Seng Kwok (Singapore); adaptation, and loss and damage (draft Articles 4 and 5) co-facilitated by Andrea Guerrero (Colombia) and Georg Børsting (Norway);finance (draft Article 6), co-facilitated by Georg Børsting (Norway) and Diann Black-Layne (Antigua and Barbuda); technology development and transfer (draft Article 7), co-facilitated by Tosi Mpanu-Mpanu (Democratic Republic of Congo) and Artur Runge-Metzger (EU); capacity building (draft Article 8), co-facilitated by Artur Runge-Metzger (EU) and Tosi Mpanu-Mpanu (Democratic Republic of Congo); transparency (draft Article 9), co-facilitated by Fook Seng Kwok (Singapore) and Franz Perrez (Switzerland); global stocktake (draft Article 10), co-facilitated by Roberto Dondisch (Mexico) and George Wamukoya (Kenya); implementation and compliance, and final clauses (draft Article 11 and Articles 12-26), co-facilitated by Sarah Baashan (Saudi Arabia) and Aya Yoshida (Japan); and workstream 2, co-facilitated by Aya Yoshida (Japan) and George Wamukoya (Kenya).
681	2015	enb12663e	['Norway']	REPORT ON THE HIGH-LEVEL MINISTERIAL ROUND TABLE ON INCREASED AMBITION OF KYOTO PROTOCOL COMMITMENTS: This item was first considered on Wednesday, 2 December. CMP Vice-President Sylla recalled there was no consensus on this issue at CMP 10 (FCCC/KP/CMP/2014/3). Saying that the high-level roundtable did not increase the ambition of Annex I parties, China, opposed by the EU, Australia and Norway, proposed a contact group. Parties agreed to informal consultations on a way forward facilitated by Paul Watkinson (France).
672	2015	enb12663e	['United States']	On Friday, 4 December, the EU, supported by Colombia for AILAC, Maldives for the Alliance of Small Islands States (AOSIS), and the US called for clarifying the date for the submission of contributions. Nicaragua and Bolivia called for Mother Earth to be reinserted in the text. Bolivia, with Venezuela, urged the inclusion of non-market mechanisms.
673	2015	enb12663e	['Canada', 'United States']	On the cluster of paragraphs related to cooperation, a group of developing country parties, supported by a developed country party, underlined the importance of strengthening institutional arrangements, and another noted a proposal to create a technical and knowledge platform. The US, EU and Canada suggested that the paragraph on the adequacy of support could be in decision text or the global stocktake.
540	2015	enb12654e	['United States']	TUVALU proposed adding language stating that the new agreement was being adopted in the context of Convention Article 17 (protocols). SAUDI ARABIA, the EU and the US opposed. Co-Chair Djoghlaf suggested discussing the issue during lunchtime.
274	2015	enb12652e	['United States']	PRE-COP: Over 60 ministers convened at the Pre-COP meeting in Paris, France, from 8-10 November 2015, to explore possible compromises, generate political momentum and prepare for resumption of negotiations at COP 21. The meeting was organized around four themes: equity and differentiation; ambition; post-2020 financing; and pre-2020 action and support. According to the incoming COP 21/CMP 11 Presidency’s press release, the meeting found: common determination to reach a universal agreement; large consensus on periodic review of national contributions and regular presentation of new contributions; a consensus on “no backtracking”; increased support for a single system, with flexibility depending on capability, with regard to fairness; positive signals for new financial announcements during COP 21 to achieve the US$100 billion goal; and strong support for continuation of the Lima Paris Action Agenda launched by the COP 20/CMP 10 Presidency in 2014.
358	2015	enb12657e	['United States']	On mitigation (Article 3), the EU, supported by Colombia, for AILAC, Maldives, for AOSIS, and the US called for clarifying the date for the submission of contributions. NICARAGUA and BOLIVIA called for Mother Earth to be reinserted in the text.
682	2015	enb12663e	['United States']	On Friday, 4 December, several parties expressed willingness to further engage constructively on this item under the COP. The US, Australia and Japan raised concerns about the process by which the draft conclusions were reached. Swaziland, supported by The Gambia, noted the draft text “provides a landing ground and marks the beginning of defining capacity building.” The EU understood the need to strengthen capacity-building institutions under the Convention as “our common vision” and hoped for the establishment of a capacity-building committee as an outcome of COP 21. Senegal, for the LDCs, with the Philippines, thanked the EU for their positive spirit that had allowed capacity building to be taken up at a higher level. Burundi lamented that “the text is still bracketed” and emphasized capacity building as necessary for her country to adapt to climate change impacts.
678	2015	enb12663e	['Russia', 'Norway']	Election of Officers Other Than the President: On Tuesday, 1 December, COP 21 President Fabius said that consultations on the election of officers would be conducted. On Thursday, 10 December, the COP elected members of the COP Bureau: SBSTA Chair Carlos Fuller (Belize); SBI Chair Tomasz Chruszczow (Poland); COP Rapporteur Georg Børsting (Norway); Ismail El Gizouli (Sudan); Hakima El Haite (Morocco); Khalid Abuleif (Saudi Arabia); Ravi Shanker Prasad (India); Oleg Shamanov (Russian Federation); Walter Schuldt-Espinel (Ecuador); and Colin Beck (Solomon Islands).
675	2015	enb12663e	['United States']	On Thursday, 3 December, the LDCs opposed a one-size-fits-all approach to reporting. The EU, Colombia for AILAC, the US, and others supported a common framework, with flexibility regarding the timing and detail in the reporting, and with support to developing countries.
357	2015	enb12657e	['United States']	After TUVALU, the US, the EU, VENEZUELA, CUBA and COLOMBIA expressed general support for using the compilation text with bridging proposals in line with the LMDCs’ proposal, parties began indicating key elements of concern.
679	2015	enb12663e	['United States']	On support for the NAP process through contributions to the LDCF and the Special Climate Change Fund, China, supported by India and Malaysia, proposed deleting language inviting “parties that may make voluntary financial contributions” to provide such support. China explained its preference for South-South cooperation. The EU, with Japan and the US, suggested deletion of the entire paragraph if it lacks agreement. Stressing the importance of the paragraph, Zambia, for the LDCs, called for retaining the paragraph.
740	2015	enb12656e	['United States']	On a facilitative dialogue, several parties proposed a wider scope, beyond mitigation. The EU expressed flexibility on this, suggesting referring to the purpose of the agreement. CHINA and SAUDI ARABIA expressed concern that a facilitative dialogue could represent an ex ante review and opposed this. The EU and the US said a dialogue would inform the next round of INDCs.
674	2015	enb12663e	['United States']	During discussions in the contact group, parties discussed the MRV of information provided by parties, several parties proposed a wider scope for facilitative dialogue that would go beyond mitigation. The EU expressed flexibility on this, suggesting referring to the purpose of the agreement. China and Saudi Arabia expressed concern that a facilitative dialogue could represent an ex ante review and opposed this. The EU and the US said a dialogue would inform the next round of INDCs.
